donation_id,entity_id,fundraiser_id,amount,donation_date,donation_type,occupant_full_name,donor_type,earmarked_fund,center,notes
UNK1507-20220930-0002,UNK1507,Amazon Smile,60.95,2022-09-30,Percentage of Purchase,Amazon Smile Foundation,Corporate,Unrestricted,Corporate,
UNK1507-20221101-0001,UNK1507,Amazon Smile,59.33,2022-11-01,Percentage of Purchase,Amazon Smile Foundation,Corporate,Unrestricted,Corporate,
UNK1507-20221101-0002,UNK1507,Amazon Smile,59.33,2022-11-01,Percentage of Purchase,Amazon Smile Foundation,Corporate,Unrestricted,Corporate,
UNK1507-20230228-0001,UNK1507,Amazon Smile,69.23,2023-02-28,Percentage of Purchase,Amazon Smile Foundation,Corporate,Unrestricted,Corporate,
UNK1507-20230228-0002,UNK1507,Amazon Smile,69.23,2023-02-28,Percentage of Purchase,Amazon Smile Foundation,Corporate,Unrestricted,Corporate,
UNK1507-20230531-0001,UNK1507,Amazon Smile,37.55,2023-05-31,Percentage of Purchase,Amazon Smile Foundation,Corporate,Unrestricted,Corporate,
UNK1507-20230531-0002,UNK1507,Amazon Smile,77.44,2023-05-31,Percentage of Purchase,Amazon Smile Foundation,Corporate,Unrestricted,Corporate,
UNK1507-20230531-0003,UNK1507,Amazon Smile,37.55,2023-05-31,Percentage of Purchase,Amazon Smile Foundation,Corporate,Unrestricted,Corporate,
UNK1507-20230531-0004,UNK1507,Amazon Smile,77.44,2023-05-31,Percentage of Purchase,Amazon Smile Foundation,Corporate,Unrestricted,Corporate,
UNK1508-20130524-0001,UNK1508,Training and Staff Development; CAAEYC 2013,117.50,2013-05-24,Direct Donation,"Antique Portraiture, Inc.",Corporate,Unrestricted,LCV,
UNK1508-20130820-0001,UNK1508,Antique Portraiture Fundraiser 2013,214.50,2013-08-20,Direct Donation,"Antique Portraiture, Inc.",Corporate,Unrestricted,HP,
UNK1508-20140204-0001,UNK1508,Antique Portraiture Fundraiser 2014,222.00,2014-02-04,Direct Donation,"Antique Portraiture, Inc.",Corporate,Unrestricted,JP,
UNK1509-20191226-0001,UNK1509,In Pat's Memory,50.00,2019-12-26,Direct Donation,Ardon V. City of LA Claims Admin,Political,PGSF,JP,
UNK1510-20110614-0001,UNK1510,Big Sunday Reimbursement,396.93,2011-06-14,Direct Donation,Big Sunday,Corporate,Unrestricted,LCV,
UNK1511-20050706-0001,UNK1511,Book Fair 2005,274.60,2005-07-06,Book Sale,"Books Are Fun, Ltd.",Corporate,Unrestricted,All Centers,
UNK1511-20050706-0002,UNK1511,Book Fair 2005,724.15,2005-07-06,Book Sale,"Books Are Fun, Ltd.",Corporate,Unrestricted,All Centers,
UNK1511-20050916-0001,UNK1511,Book Fair 2005,406.23,2005-09-16,Book Sale,"Books Are Fun, Ltd.",Corporate,Unrestricted,All Centers,
UNK1511-20051003-0001,UNK1511,Book Fair 2005,574.27,2005-10-03,Book Sale,"Books Are Fun, Ltd.",Corporate,Unrestricted,All Centers,
UNK1511-20090506-0001,UNK1511,Book Fair 2009,500.00,2009-05-06,Book Sale,"Books Are Fun, Ltd.",Corporate,Unrestricted,All Centers,
UNK1511-20090921-0001,UNK1511,Book Fair 2009,405.00,2009-09-21,Book Sale,"Books Are Fun, Ltd.",Corporate,Unrestricted,All Centers,
UNK1512-20140417-0001,UNK1512,Bubblemania Fundraiser,100.00,2014-04-17,Direct Donation,Bubblemania and Company LA,Corporate,Unrestricted,Corporate,
UNK1513-20100805-0001,UNK1513,Child Related Research Fundraiser,10.00,2010-08-05,Direct Donation,"Child Related Research, Inc.",Corporate,Unrestricted,LCV,
UNK1513-20101028-0001,UNK1513,Child Related Research Fundraiser,10.00,2010-10-28,Direct Donation,"Child Related Research, Inc.",Corporate,Unrestricted,LCV,
UNK1514-20111013-0001,UNK1514,Noise Remediation Fundraiser,2500.00,2011-10-13,Grant,City Of Los Angeles Giving Fund (ASNC),Political,Unrestricted,LCV,
UNK1514-20191104-0001,UNK1514,CD-1 Supplies,2500.00,2019-11-04,Grant,City Of Los Angeles Giving Fund (ASNC),Political,Unrestricted,JP,
UNK1515-20051129-0001,UNK1515,Community Discount Cards Fundraiser,190.00,2005-11-29,Percentage of Purchase,Community Discount Card Fundraising,Corporate,Unrestricted,HP,
UNK1515-20051208-0001,UNK1515,Community Discount Cards Fundraiser,80.00,2005-12-08,Percentage of Purchase,Community Discount Card Fundraising,Corporate,Unrestricted,HP,
UNK1515-20051223-0001,UNK1515,Community Discount Cards Fundraiser,20.00,2005-12-23,Percentage of Purchase,Community Discount Card Fundraising,Corporate,Unrestricted,HP,
UNK1515-20051223-0002,UNK1515,Community Discount Cards Fundraiser,60.00,2005-12-23,Percentage of Purchase,Community Discount Card Fundraising,Corporate,Unrestricted,HP,
UNK1515-20060131-0001,UNK1515,Community Discount Cards Fundraiser,20.00,2006-01-31,Percentage of Purchase,Community Discount Card Fundraising,Corporate,Unrestricted,HP,
UNK1515-20060222-0001,UNK1515,Community Discount Cards Fundraiser,10.00,2006-02-22,Percentage of Purchase,Community Discount Card Fundraising,Corporate,Unrestricted,HP,
UNK1515-20060309-0001,UNK1515,Community Discount Cards Fundraiser,10.00,2006-03-09,Percentage of Purchase,Community Discount Card Fundraising,Corporate,Unrestricted,HP,
UNK1515-20080709-0001,UNK1515,Community Discount Cards Fundraiser,1300.00,2008-07-09,Percentage of Purchase,Community Discount Card Fundraising,Corporate,Unrestricted,HP,
UNK1516-20181020-0001,UNK1516,Sun & Fun Inaugural Family Picnic 2018,250.00,2018-10-20,Direct Donation,Controller Ron Galperin,Political,Unrestricted,Corporate,
UNK1517-20130125-0001,UNK1517,Costume Supercenter Fundraiser,35.01,2013-01-25,Percentage of Purchase,Costume Supercenter,Corporate,Unrestricted,JP,
UNK1518-20191014-0001,UNK1518,Sun & Fun Family Picnic 2019,500.00,2019-10-14,Direct Donation,Council Member Paul Koretz Cd 5,Political,Unrestricted,Corporate,
UNK1519-20130628-0001,UNK1519,T-Shirt Fundraiser,187.36,2013-06-28,Shirt Sale,Custom Ink,Corporate,Unrestricted,LCV,
UNK1520-20180930-0001,UNK1520,Sun & Fun Inaugural Family Picnic 2018,1000.00,2018-09-30,Direct Donation,"David E. Ryu, Councilmember",Political,Unrestricted,Corporate,
UNK1521-20120203-0001,UNK1521,Governing Body Reimbursements,285.22,2012-02-03,Direct Donation,Discount School Supply,Corporate,Unrestricted,LCV,
UNK1521-20120203-0002,UNK1521,Governing Body Reimbursements,74.24,2012-02-03,Direct Donation,Discount School Supply,Corporate,Unrestricted,HP,
UNK1522-20111127-0001,UNK1522,Dog Haus Fundraiser,100.00,2011-11-27,Percentage of Purchase,Dog Haus LLC,Corporate,Unrestricted,JP,
UNK1523-20190214-0001,UNK1523,Unprompted,50.00,2019-02-14,Direct Donation,Drivewise Auto,Corporate,Unrestricted,LCV,DRIVEWISE AUTO FOR LUCILA CARO LCV DONATION
UNK1524-20120106-0001,UNK1524,EcoPhones Fundraiser,11.85,2012-01-06,Percentage of Purchase,Ecophones,Corporate,Unrestricted,JP,
UNK1524-20120918-0001,UNK1524,EcoPhones Fundraiser,17.30,2012-09-18,Percentage of Purchase,Ecophones,Corporate,Unrestricted,JP,
UNK1524-20130125-0001,UNK1524,EcoPhones Fundraiser,10.70,2013-01-25,Percentage of Purchase,Ecophones,Corporate,Unrestricted,JP,
UNK1525-20180810-0001,UNK1525,Sun & Fun Inaugural Family Picnic 2018,1912.68,2018-08-10,Direct Donation,Eventbrite,Corporate,Unrestricted,Corporate,
UNK1526-20121022-0001,UNK1526,Two Milk Minimum 2012,260.00,2012-10-22,Percentage of Purchase,Flappers Comedy Club & Restaurant,Corporate,Unrestricted,JP,
UNK1526-20140327-0001,UNK1526,Two Milk Minimum 2014,435.00,2014-03-27,Percentage of Purchase,Flappers Comedy Club & Restaurant,Corporate,Unrestricted,JP,
UNK1526-20151109-0001,UNK1526,Two Milk Minimum 2015,369.00,2015-11-09,Percentage of Purchase,Flappers Comedy Club & Restaurant,Corporate,Unrestricted,JP,
UNK1527-20070227-0001,UNK1527,Letter Campaign 2006,50.00,2007-02-27,Direct Donation,"Freetime Media, Inc.",Corporate,Unrestricted,Corporate,
UNK1528-20101118-0001,UNK1528,Goodsearch / Goodshop Fundraiser,55.29,2010-11-18,Percentage of Purchase,Goodsearch / Goodshop,Corporate,Unrestricted,HP,
UNK1528-20101118-0002,UNK1528,Goodsearch / Goodshop Fundraiser,55.29,2010-11-18,Percentage of Purchase,Goodsearch / Goodshop,Corporate,Unrestricted,JP,
UNK1528-20101118-0003,UNK1528,Goodsearch / Goodshop Fundraiser,55.29,2010-11-18,Percentage of Purchase,Goodsearch / Goodshop,Corporate,Unrestricted,LCV,
UNK1528-20111207-0001,UNK1528,Goodsearch / Goodshop Fundraiser,52.86,2011-12-07,Percentage of Purchase,Goodsearch / Goodshop,Corporate,Unrestricted,Corporate,
UNK1528-20111207-0002,UNK1528,Goodsearch / Goodshop Fundraiser,52.86,2011-12-07,Percentage of Purchase,Goodsearch / Goodshop,Corporate,Unrestricted,Corporate,
UNK1528-20111207-0003,UNK1528,Goodsearch / Goodshop Fundraiser,52.87,2011-12-07,Percentage of Purchase,Goodsearch / Goodshop,Corporate,Unrestricted,Corporate,
UNK1528-20121205-0001,UNK1528,Goodsearch / Goodshop Fundraiser,18.40,2012-12-05,Percentage of Purchase,Goodsearch / Goodshop,Corporate,Unrestricted,Corporate,
UNK1528-20121205-0002,UNK1528,Goodsearch / Goodshop Fundraiser,18.40,2012-12-05,Percentage of Purchase,Goodsearch / Goodshop,Corporate,Unrestricted,Corporate,
UNK1528-20121205-0003,UNK1528,Goodsearch / Goodshop Fundraiser,18.41,2012-12-05,Percentage of Purchase,Goodsearch / Goodshop,Corporate,Unrestricted,Corporate,
UNK1528-20131119-0001,UNK1528,Goodsearch / Goodshop Fundraiser,3.24,2013-11-19,Percentage of Purchase,Goodsearch / Goodshop,Corporate,Unrestricted,Corporate,
UNK1528-20131119-0002,UNK1528,Goodsearch / Goodshop Fundraiser,3.73,2013-11-19,Percentage of Purchase,Goodsearch / Goodshop,Corporate,Unrestricted,Corporate,
UNK1528-20131119-0003,UNK1528,Goodsearch / Goodshop Fundraiser,6.66,2013-11-19,Percentage of Purchase,Goodsearch / Goodshop,Corporate,Unrestricted,Corporate,
UNK1528-20141104-0001,UNK1528,Goodsearch / Goodshop Fundraiser,19.03,2014-11-04,Percentage of Purchase,Goodsearch / Goodshop,Corporate,Unrestricted,Corporate,
UNK1528-20151103-0001,UNK1528,Goodsearch / Goodshop Fundraiser,17.57,2015-11-03,Percentage of Purchase,Goodsearch / Goodshop,Corporate,Unrestricted,Corporate,
UNK1528-20161107-0001,UNK1528,Goodsearch / Goodshop Fundraiser,10.42,2016-11-07,Percentage of Purchase,Goodsearch / Goodshop,Corporate,Unrestricted,Corporate,
UNK1528-20171128-0001,UNK1528,Goodsearch / Goodshop Fundraiser,19.39,2017-11-28,Percentage of Purchase,Goodsearch / Goodshop,Corporate,Unrestricted,Corporate,
UNK1529-20071001-0001,UNK1529,Governing Body Reimbursements,512.75,2007-10-01,Grant,GSA,Political,Unrestricted,HP,
UNK1530-20070201-0001,UNK1530,Letter Campaign 2006,806.15,2007-02-01,Direct Donation,Harry Pregerson Board,Political,Unrestricted,HP,
UNK1530-20070514-0001,UNK1530,Training and Staff Development; CAAEYC 2007,1000.00,2007-05-14,Direct Donation,Harry Pregerson Board,Political,Unrestricted,Corporate,
UNK1530-20070905-0001,UNK1530,Governing Body Reimbursements,886.16,2007-09-05,Direct Donation,Harry Pregerson Board,Political,Unrestricted,HP,
UNK1530-20081104-0001,UNK1530,Phoneraiser 2008,579.25,2008-11-04,Direct Donation,Harry Pregerson Board,Political,Unrestricted,HP,
UNK1531-20110418-0001,UNK1531,Noise Remediation Fundraiser,500.00,2011-04-18,Direct Donation,"Hearts That Care, Inc.",Corporate,Unrestricted,LCV,
UNK1532-20181120-0001,UNK1532,Sun & Fun Inaugural Family Picnic 2018,2500.00,2018-11-20,Direct Donation,"Herb Wesson, Council President",Political,Unrestricted,Corporate,
UNK1533-20140225-0001,UNK1533,Letter Campaign 2013,50.00,2014-02-25,Direct Donation,Highland Park Ebell Club,Foundation,Unrestricted,Corporate,
UNK1535-20051011-0001,UNK1535,Wrapping Paper Sale 2005,4430.50,2005-10-11,Percentage of Purchase,Innisbrook Wraps,Corporate,Unrestricted,JP,
UNK1535-20071109-0001,UNK1535,Wrapping Paper Sale 2007,3519.00,2007-11-09,Percentage of Purchase,Innisbrook Wraps,Corporate,Unrestricted,JP,
UNK1535-20080222-0001,UNK1535,Wrapping Paper Sale 2008,88.20,2008-02-22,Percentage of Purchase,Innisbrook Wraps,Corporate,Unrestricted,JP,
UNK1535-20140926-0001,UNK1535,Wrapping Paper Sale 2014,966.00,2014-09-26,Percentage of Purchase,Innisbrook Wraps,Corporate,Unrestricted,JP,
UNK1535-20141028-0001,UNK1535,Wrapping Paper Sale 2014,92.25,2014-10-28,Percentage of Purchase,Innisbrook Wraps,Corporate,Unrestricted,JP,
UNK1536-20160331-0001,,Unprompted,5000.00,2016-03-31,Grant,Jewish Community Foundation of Los Angeles,Foundation,Unrestricted,HP,
UNK1537-20100122-0001,UNK1537,Johnny Rockets Fundraiser,238.38,2010-01-22,Percentage of Purchase,Johnny Rockets,Corporate,Unrestricted,JP,
UNK1538-20181120-0001,UNK1538,Sun & Fun Inaugural Family Picnic 2018,2500.00,2018-11-20,Direct Donation,"Jose Huizar, Councilmember",Political,Unrestricted,Corporate,
UNK1539-20130404-0001,UNK1539,Ralph's Fundraiser,142.07,2013-04-04,Percentage of Purchase,Kroger,Corporate,Unrestricted,JP,
UNK1539-20130719-0001,UNK1539,Ralph's Fundraiser,34.50,2013-07-19,Percentage of Purchase,Kroger,Corporate,Unrestricted,JP,
UNK1539-20130719-0002,UNK1539,Ralph's Fundraiser,131.34,2013-07-19,Percentage of Purchase,Kroger,Corporate,Unrestricted,JP,
UNK1539-20131002-0001,UNK1539,Ralph's Fundraiser,15.68,2013-10-02,Percentage of Purchase,Kroger,Corporate,Unrestricted,JP,
UNK1539-20131002-0002,UNK1539,Ralph's Fundraiser,95.07,2013-10-02,Percentage of Purchase,Kroger,Corporate,Unrestricted,JP,
UNK1539-20140114-0001,UNK1539,Ralph's Fundraiser,33.81,2014-01-14,Percentage of Purchase,Kroger,Corporate,Unrestricted,JP,
UNK1539-20140402-0001,UNK1539,Ralph's Fundraiser,32.79,2014-04-02,Percentage of Purchase,Kroger,Corporate,Unrestricted,JP,
UNK1539-20140701-0001,UNK1539,Ralph's Fundraiser,46.72,2014-07-01,Percentage of Purchase,Kroger,Corporate,Unrestricted,JP,
UNK1539-20141016-0001,UNK1539,Ralph's Fundraiser,31.66,2014-10-16,Percentage of Purchase,Kroger,Corporate,Unrestricted,JP,
UNK1539-20150413-0001,UNK1539,Ralph's Fundraiser,36.92,2015-04-13,Percentage of Purchase,Kroger,Corporate,Unrestricted,JP,
UNK1539-20151006-0001,UNK1539,Ralph's Fundraiser,29.84,2015-10-06,Percentage of Purchase,Kroger,Corporate,Unrestricted,JP,
UNK1539-20160929-0001,UNK1539,Ralph's Fundraiser,30.73,2016-09-29,Percentage of Purchase,Kroger,Corporate,Unrestricted,JP,
UNK1539-20221031-0001,UNK1539,Ralph's Fundraiser,10.58,2022-10-31,Percentage of Purchase,Kroger,Corporate,Unrestricted,JP,
UNK1539-20240408-0001,UNK1539,Ralph's Fundraiser,28.07,2024-04-08,Percentage of Purchase,Kroger,Corporate,Unrestricted,JP,
UNK1540-20070514-0001,UNK1540,Training and Staff Development; CAAEYC 2007,15.00,2007-05-14,Direct Donation,LA Conservancy,Foundation,Unrestricted,,
UNK1541-20140107-0001,UNK1541,Label Daddy Fundraiser,8.00,2014-01-07,Percentage of Purchase,Label Daddy,Corporate,Unrestricted,LCV,
UNK1541-20140305-0001,UNK1541,Label Daddy Fundraiser,16.99,2014-03-05,Percentage of Purchase,Label Daddy,Corporate,Unrestricted,LCV,
UNK1541-20140819-0001,UNK1541,Label Daddy Fundraiser,10.00,2014-08-19,Percentage of Purchase,Label Daddy,Corporate,Unrestricted,LCV,
UNK1542-20060622-0001,UNK1542,Picture Day 2006,64.05,2006-06-22,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,,
UNK1542-20070119-0001,UNK1542,Picture Day 2007,153.45,2007-01-19,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,HP,
UNK1542-20070629-0001,UNK1542,Picture Day 2007,130.89,2007-06-29,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,,
UNK1542-20070813-0001,UNK1542,Picture Day 2007,367.66,2007-08-13,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,,
UNK1542-20071203-0001,UNK1542,Picture Day 2007,46.03,2007-12-03,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,,
UNK1542-20080125-0001,UNK1542,Picture Day 2008,121.75,2008-01-25,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,,
UNK1542-20080610-0001,UNK1542,Picture Day 2008,125.51,2008-06-10,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,,
UNK1542-20090209-0001,UNK1542,Picture Day 2009,127.73,2009-02-09,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,HP,
UNK1542-20090501-0001,UNK1542,Picture Day 2009,137.31,2009-05-01,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,LCV,
UNK1542-20090617-0001,UNK1542,Picture Day 2009,137.89,2009-06-17,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,HP,
UNK1542-20091222-0001,UNK1542,Picture Day 2009,140.46,2009-12-22,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,LCV,
UNK1542-20100115-0001,UNK1542,Picture Day 2010,149.84,2010-01-15,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,LCV,
UNK1542-20100204-0001,UNK1542,Picture Day 2010,42.60,2010-02-04,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,LCV,
UNK1542-20100204-0002,UNK1542,Picture Day 2010,130.39,2010-02-04,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,HP,
UNK1542-20100604-0001,UNK1542,Picture Day 2010,90.25,2010-06-04,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,LCV,
UNK1542-20100709-0001,UNK1542,Picture Day 2010,108.58,2010-07-09,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,HP,
UNK1542-20101207-0001,UNK1542,Picture Day 2010,106.00,2010-12-07,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,LCV,
UNK1542-20101215-0001,UNK1542,Picture Day 2010,230.96,2010-12-15,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,JP,
UNK1542-20110124-0001,UNK1542,Picture Day 2011,59.86,2011-01-24,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,LCV,
UNK1542-20110217-0001,UNK1542,Picture Day 2011,95.10,2011-02-17,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,HP,
UNK1542-20110524-0001,UNK1542,Picture Day 2011,147.93,2011-05-24,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,LCV,
UNK1542-20110623-0001,UNK1542,Picture Day 2011,113.63,2011-06-23,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,HP,
UNK1542-20110902-0001,UNK1542,Picture Day 2011,340.40,2011-09-02,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,JP,
UNK1542-20111207-0001,UNK1542,Picture Day 2011,124.15,2011-12-07,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,Corporate,
UNK1542-20120127-0001,UNK1542,Picture Day 2012,120.83,2012-01-27,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,HP,
UNK1542-20120511-0001,UNK1542,Picture Day 2012,87.78,2012-05-11,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,LCV,
UNK1542-20120809-0001,UNK1542,Picture Day 2012,95.13,2012-08-09,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,HP,
UNK1542-20120828-0001,UNK1542,Picture Day 2012,180.72,2012-08-28,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,JP,
UNK1542-20121117-0001,UNK1542,Picture Day 2012,109.24,2012-11-17,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,LCV,
UNK1542-20121205-0001,UNK1542,Picture Day 2012,67.27,2012-12-05,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,HP,
UNK1542-20130102-0001,UNK1542,Picture Day 2013,50.00,2013-01-02,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,JP,
UNK1542-20130130-0001,UNK1542,Picture Day 2013,132.02,2013-01-30,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,JP,
UNK1542-20130521-0001,UNK1542,Picture Day 2013,99.52,2013-05-21,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,LCV,
UNK1542-20130725-0001,UNK1542,Picture Day 2013,76.57,2013-07-25,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,HP,
UNK1542-20131009-0001,UNK1542,Picture Day 2013,127.22,2013-10-09,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,JP,
UNK1542-20131127-0001,UNK1542,Picture Day 2013,120.50,2013-11-27,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,LCV,
UNK1542-20140114-0001,UNK1542,Picture Day 2014,88.22,2014-01-14,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,HP,
UNK1542-20140204-0001,UNK1542,Picture Day 2014,152.32,2014-02-04,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,JP,
UNK1542-20140529-0001,UNK1542,Picture Day 2014,141.66,2014-05-29,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,LCV,
UNK1542-20140708-0001,UNK1542,Picture Day 2014,201.46,2014-07-08,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,JP,
UNK1542-20141119-0001,UNK1542,Picture Day 2014,162.74,2014-11-19,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,LCV,
UNK1542-20150206-0001,UNK1542,Picture Day 2015,218.88,2015-02-06,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,JP,
UNK1542-20150211-0001,UNK1542,Picture Day 2015,116.66,2015-02-11,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,HP,
UNK1542-20150605-0001,UNK1542,Picture Day 2015,116.52,2015-06-05,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,LCV,
UNK1542-20150708-0001,UNK1542,Picture Day 2015,114.33,2015-07-08,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,HP,
UNK1542-20150730-0001,UNK1542,Picture Day 2015,155.56,2015-07-30,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,JP,
UNK1542-20151116-0001,UNK1542,Picture Day 2016,129.96,2015-11-16,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,LCV,
UNK1542-20160202-0001,UNK1542,Picture Day 2016,87.65,2016-02-02,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,HP,
UNK1542-20160219-0001,UNK1542,Picture Day 2016,226.31,2016-02-19,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,JP,
UNK1542-20160503-0001,UNK1542,Picture Day 2016,165.99,2016-05-03,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,LCV,
UNK1542-20160811-0001,UNK1542,Picture Day 2016,217.63,2016-08-11,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,JP,
UNK1542-20160826-0001,UNK1542,Picture Day 2016,104.01,2016-08-26,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,HP,
UNK1542-20170131-0001,UNK1542,Picture Day 2017,78.52,2017-01-31,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,HP,
UNK1542-20170314-0001,UNK1542,Picture Day 2017,44.80,2017-03-14,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,JP,
UNK1542-20170525-0001,UNK1542,Picture Day 2017,73.02,2017-05-25,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,JP,
UNK1542-20170525-0002,UNK1542,Picture Day 2017,155.26,2017-05-25,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,LCV,
UNK1542-20170613-0001,UNK1542,Picture Day 2017,130.29,2017-06-13,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,HP,
UNK1542-20170630-0001,UNK1542,Picture Day 2017,172.40,2017-06-30,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,JP,
UNK1542-20170906-0001,UNK1542,Picture Day 2017,140.49,2017-09-06,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,LCV,
UNK1542-20171114-0001,UNK1542,Picture Day 2017,118.54,2017-11-14,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,LCV,
UNK1542-20171218-0001,UNK1542,Picture Day 2017,264.99,2017-12-18,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,JP,
UNK1542-20171227-0001,UNK1542,Picture Day 2017,125.08,2017-12-27,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,HP,
UNK1542-20180524-0001,UNK1542,Picture Day 2018,154.15,2018-05-24,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,LCV,
UNK1542-20180629-0001,UNK1542,Picture Day 2018,282.43,2018-06-29,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,JP,
UNK1542-20180802-0001,UNK1542,Picture Day 2018,142.42,2018-08-02,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,HP,
UNK1542-20181002-0001,UNK1542,Picture Day 2018,216.43,2018-10-02,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,LCV,
UNK1542-20181102-0001,UNK1542,Picture Day 2018,91.00,2018-11-02,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,HP,
UNK1542-20190413-0001,UNK1542,Picture Day 2019,174.24,2019-04-13,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,LCV,
UNK1542-20190511-0001,UNK1542,Picture Day 2019,283.73,2019-05-11,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,JP,
UNK1542-20190524-0001,UNK1542,Picture Day 2019,245.11,2019-05-24,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,JP,
UNK1542-20190614-0001,UNK1542,Picture Day 2019,159.10,2019-06-14,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,HP,
UNK1542-20191014-0001,UNK1542,Picture Day 2019,73.61,2019-10-14,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,Corporate,
UNK1542-20191031-0001,UNK1542,Picture Day 2019,132.73,2019-10-31,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,HP,
UNK1542-20191206-0001,UNK1542,Picture Day 2019,290.62,2019-12-06,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,JP,
UNK1542-20211130-0001,UNK1542,Picture Day 2021,144.52,2021-11-30,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,HP,
